DECOMP
!!! SYMMETRIC !!!
1.2664015323209545	1.262734694118155	1.3077640994828286	1.1170565890188928	1.6855917792968076	1.0329503119662147	1.2764993151207666	1.8126031703313128	1.3257401851036712	1.564130427644078	1.8893607069087857	1.9884486473168819	1.4323531023633143	1.9682817509129729	1.1780532101244972	1.9456581028803477	1.7190671385813985	1.879921857718114	1.3463004021443736	1.4151947314359037	1.5302020132350127	1.254389548639978	0.9971252057246437	1.6362900631966761	1.8837454664421251	
1.153852667713629	1.4347420104492121	1.7369645991219667	1.4346530264290998	1.2465613935080955	1.8291085939716611	1.2672473098611539	1.2715103412831474	1.1253992913654913	1.4116895629129327	1.1161458349711695	1.8401105492225953	0.9176102332565527	1.2368098939145598	1.4092456769913912	1.6533244725353646	1.791753585911001	1.1771507491944646	1.1179908301499006	1.580816519200475	1.0874352916845305	0.9414353819882548	1.2311934476738138	1.6316536102492543	1.4201977844203424	
1.542057453571928	0.9790252987393002	1.7825598662067366	1.4658446312702351	1.8893397690414664	1.848678155175462	1.6535043985497138	1.2883873926293508	1.7093755625739253	1.6511465322537222	1.3525754191028605	1.5960676420911408	1.7819640781654937	1.6981429621423152	1.611651185885269	1.1094651240769096	1.1955923456031246	1.8485991424011428	1.0348204991399188	0.9261445663633967	1.2961513376591591	1.1639403529509098	1.2612408683429248	1.746028863179925	1.3461625047134067	
1.321331831931063	1.2541324864701533	1.2316975968237642	1.218343196841797	1.6817673496110697	1.6752785757173287	1.5254806396319927	1.2078818598053387	1.6282462791842547	1.0227783411042293	1.6635936212894604	1.7661685354274703	1.5919921447411847	1.0125052710474156	1.4302676699377759	1.7614342641236636	1.8819587440861367	1.3810172373989322	1.8921201152073759	1.5690451063358841	1.214494174968158	1.0692885270134271	1.6346361483306946	1.0758213861835735	1.5794916780285146	
1.4970104745367512	1.4730082701483118	1.433128568116546	1.2703513650797877	1.7408605671499529	1.5132328585062131	1.4971398254308705	1.0786523672430788	1.9094122872749202	1.9186371762388987	1.3739423077463147	1.1337082119106399	1.8752371961525538	1.6048871426635205	1.3550390667042966	1.7350564760280713	1.1568716211572758	1.7186489439106205	1.1609183415111233	1.158055114881477	1.764047728174816	1.775804230822123	1.4310906208154488	1.4334855373578297	1.1460129144794058	
1.6182458325974625	1.6821203765045474	1.385189499283118	1.578547159561284	1.890440714922799	1.497339031447611	1.7519261654562466	1.8783648158389754	1.0777159904373717	1.0526951152577682	1.5604055598773343	1.6743564748157256	1.9136080565123723	1.848581456736817	1.6818379669183625	1.2305111838898193	1.6982306160423248	1.252095463931918	1.2389556891993232	1.5499748952473222	1.228848190774635	1.6134188601173598	1.6896930508518586	1.6489313158473293	0.9907644675363033	
1.710679720011748	1.4043879943262454	1.8796682952453496	1.5936851687359204	1.2646835122194617	1.540391675913388	1.16921643675459	1.3824421894513694	1.433717941129063	1.1867908653216903	1.2087644066654901	1.319783651843569	1.9172732603894875	1.470584967647285	1.3476931295970491	1.9575716896467898	1.078882918251927	1.0970223017141396	1.727433039226502	1.094092471914846	1.8294708384348943	1.1279823677812422	1.5215316212400591	1.0463656553684244	1.568865639769523	
1.338510279314301	1.684537122384951	1.0025588682089217	1.6693339177535063	1.8382300828826625	1.9589250127790654	1.2662341971913045	1.3753595421110576	1.4732420881604997	1.7181729018085476	1.0330320327656823	1.8227744415839102	1.4759785972753292	1.175957519202074	1.2922662238090472	1.8322146160645822	1.3786230586253634	1.0395794541615853	0.9940358446028065	1.68000709316608	1.8768195331391728	1.3568421502988042	1.293580486243979	1.7207141425754933	1.4400252526884871	
1.4114983197616777	1.790491845650038	1.8414481146039463	1.73117264245118	1.8186084982652664	0.976626658903496	1.0243015445536836	1.17448580367913	1.1426215573441905	1.2780305540408048	1.4647023187303054	1.181761145596864	1.741878846833196	1.4570746723120866	1.0743955844199389	1.928313682044037	1.6623515231226247	1.2601145063563992	1.3168620133948423	1.6888989423579812	1.7319561276300235	1.5245160020386284	1.6515173585914482	1.0724550310150116	1.2306147137104573	
1.1570743511961599	1.0612188029208316	1.6926907196266976	1.7393248524277123	1.8290778189598793	1.570830321872894	1.2447714474317153	1.2009919418759982	1.944807502598977	1.3761380881802263	1.6698946431854678	1.9373145447069546	1.5876998223098748	1.3498427161679973	1.2369807162450166	1.513449724714305	1.500962484436563	1.0439190387797053	1.7232707646730627	1.69474899537226	0.9478965886124403	1.0960959369633068	1.664083412943394	1.5283175732381746	1.367689748241166	
